destination_country,origin_country,gender,age,number
France,Trinidad and Tobago,Female,25-64,275.9912166595459
France,Trinidad and Tobago,Female,65+,116.37305784225464
France,Trinidad and Tobago,Male,15-24,32.58101844787598
France,Trinidad and Tobago,Male,25-64,115.48239517211914
France,Trinidad and Tobago,Male,65+,21.967643976211548
France,Tunisia,Female,15-24,7260.153079986572
France,Tunisia,Female,25-64,113867.32415509224
France,Tunisia,Female,65+,69081.83933162689
France,Tunisia,Male,15-24,8232.576744556427
France,Tunisia,Male,25-64,142322.6320347786
France,Tunisia,Male,65+,71864.42537
France,Taiwan,Female,15-24,286.57229471206665
France,Taiwan,Female,25-64,3353.164818763733
France,Taiwan,Female,65+,315.8497533798218
France,Taiwan,Male,15-24,255.04095840454104
France,Taiwan,Male,25-64,756.6563551425934
France,Taiwan,Male,65+,118.49584007263184
France,Thailand,Female,15-24,1174.6771001815796
France,Thailand,Female,25-64,13206.414182662964
France,Thailand,Female,65+,641.5946762561798
France,Thailand,Male,15-24,1299.2201690673828
France,Thailand,Male,25-64,4024.6528429985046
France,Thailand,Male,65+,345.55890464782715
France,Turkey,Female,15-24,6719.187200546265
France,Turkey,Female,25-64,94646.70616817474
France,Turkey,Female,65+,16712.383819580078
France,Turkey,Male,15-24,6323.650152921677
France,Turkey,Male,25-64,107986.89757537842
France,Turkey,Male,65+,18716.36103439331
France,Belarus,Female,15-24,267.06130027771
France,Belarus,Female,25-64,3182.6268939971924
France,Belarus,Female,65+,193.41830825805664
France,Belarus,Male,15-24,210.27324080467224
France,Belarus,Male,25-64,1156.1672730445862
France,Belarus,Male,65+,60.20392560958862
France,Georgia,Female,15-24,1296.171558380127
France,Georgia,Female,25-64,6712.634376525879
France,Georgia,Female,65+,421.5944128036499
France,Georgia,Male,15-24,1368.3402729034424
France,Georgia,Male,25-64,6715.307607650757
France,Georgia,Male,65+,328.12761330604553
France,Lithuania,Female,15-24,263.1412410736084
France,Lithuania,Female,25-64,1936.001043319702
France,Lithuania,Female,65+,201.7943296432495
France,Lithuania,Male,15-24,167.9086971282959
France,Lithuania,Male,25-64,900.8492000102996
France,Lithuania,Male,65+,81.57348585128784
France,Moldova,Female,15-24,2061.102093
France,Moldova,Female,25-64,13102.30349969864
France,Moldova,Female,65+,213.27716541290283
France,Moldova,Male,15-24,2007.9336013793943
France,Moldova,Male,25-64,12290.609900474548
France,Moldova,Male,65+,146.3125021457672
France,Russia,Female,15-24,6532.9331130981445
France,Russia,Female,25-64,35193.67590999603
France,Russia,Female,65+,3602.3545894622803
France,Russia,Male,15-24,6476.914005279541
France,Russia,Male,25-64,14759.41037607193
France,Russia,Male,65+,1482.0529623031616
France,Ukraine,Female,15-24,1841.853644132614
France,Ukraine,Female,25-64,15719.042867183683
France,Ukraine,Female,65+,1458.0362730026245
France,Ukraine,Male,15-24,2138.963651418686
France,Ukraine,Male,25-64,7308.608186721802
France,Ukraine,Male,65+,560.5762405395508
France,Uzbekistan,Female,15-24,84.22939109802246
France,Uzbekistan,Female,25-64,906.0249009132384
France,Uzbekistan,Female,65+,58.393465995788574
France,Uzbekistan,Male,15-24,43.879374742507935
France,Uzbekistan,Male,25-64,366.0136692523956
France,Uzbekistan,Male,65+,36.18150281906128
France,United States,Female,15-24,4829.683169841766
France,United States,Female,25-64,16805.43559026718
France,United States,Female,65+,5278.443738460541
France,United States,Male,15-24,3968.952417612076
France,United States,Male,25-64,12404.070396900175
France,United States,Male,65+,4538.190753936768
France,Venezuela,Female,15-24,868.7552385
France,Venezuela,Female,25-64,5443.350507259369
France,Venezuela,Female,65+,650.6053047180176
France,Venezuela,Male,15-24,522.9436497688293
France,Venezuela,Male,25-64,3849.253707408905
France,Venezuela,Male,65+,368.3345031738281
France,Vietnam,Female,15-24,5213.656752347946
France,Vietnam,Female,25-64,33759.96193695068
France,Vietnam,Female,65+,25750.198040485386
France,Vietnam,Male,15-24,3600.4206581115723
France,Vietnam,Male,25-64,24700.45411300659
France,Vietnam,Male,65+,19540.92786502838
Greece,Unknown,Female,15-24,203.0
Greece,Unknown,Female,25-64,2718.0
Greece,Unknown,Female,65+,866.0
Greece,Unknown,Male,15-24,290.0
Greece,Unknown,Male,25-64,2618.0
Greece,Unknown,Male,65+,636.0
Greece,Angola,Female,15-24,6.0
Greece,Angola,Female,25-64,22.0
Greece,Angola,Male,15-24,7.0
Greece,Angola,Male,25-64,9.0
Greece,Albania,Female,15-24,13321.0
Greece,Albania,Female,25-64,169376.0
Greece,Albania,Female,65+,15194.0
Greece,Albania,Male,15-24,14184.0
Greece,Albania,Male,25-64,180226.0
Greece,Albania,Male,65+,17794.0
Greece,Afghanistan,Female,15-24,857.0
Greece,Afghanistan,Female,25-64,2196.0
Greece,Afghanistan,Female,65+,70.0
Greece,Afghanistan,Male,15-24,2605.0
Greece,Afghanistan,Male,25-64,4283.0
Greece,Afghanistan,Male,65+,116.0
Greece,Argentina,Female,15-24,18.0
Greece,Argentina,Female,25-64,272.0
Greece,Argentina,Female,65+,118.0
Greece,Argentina,Male,15-24,20.0
Greece,Argentina,Male,25-64,213.0
Greece,Argentina,Male,65+,55.0
Greece,Australia,Female,15-24,164.0
Greece,Australia,Female,25-64,9669.0
Greece,Australia,Female,65+,426.0
Greece,Australia,Male,15-24,128.0
Greece,Australia,Male,25-64,8197.0
Greece,Australia,Male,65+,185.0
Greece,Austria,Female,15-24,37.0
Greece,Austria,Female,25-64,755.0
Greece,Austria,Female,65+,478.0
Greece,Austria,Male,15-24,31.0
Greece,Austria,Male,25-64,386.0
Greece,Austria,Male,65+,136.0
Greece,Bulgaria,Female,15-24,1011.0
Greece,Bulgaria,Female,25-64,21237.0
Greece,Bulgaria,Female,65+,3500.0
Greece,Bulgaria,Male,15-24,916.0
Greece,Bulgaria,Male,25-64,7805.0
Greece,Bulgaria,Male,65+,818.0
Greece,Bolivia,Female,25-64,10.0
Greece,Bolivia,Male,25-64,7.0
Greece,Bolivia,Male,65+,5.0
Greece,Bangladesh,Female,15-24,79.0
Greece,Bangladesh,Female,25-64,703.0
Greece,Bangladesh,Male,15-24,1213.0
Greece,Bangladesh,Male,25-64,14399.0
Greece,Bangladesh,Male,65+,33.0
Greece,Belgium,Female,15-24,147.0
Greece,Belgium,Female,25-64,2401.0
Greece,Belgium,Female,65+,301.0
Greece,Belgium,Male,15-24,141.0
Greece,Belgium,Male,25-64,1768.0
Greece,Belgium,Male,65+,147.0
Greece,Brazil,Female,15-24,43.0
Greece,Brazil,Female,25-64,1369.0
Greece,Brazil,Female,65+,272.0
Greece,Brazil,Male,15-24,45.0
Greece,Brazil,Male,25-64,639.0
Greece,Brazil,Male,65+,48.0
Greece,Chile,Female,15-24,4.0
Greece,Chile,Female,25-64,170.0
Greece,Chile,Female,65+,80.0
Greece,Chile,Male,25-64,93.0
Greece,Chile,Male,65+,57.0
Greece,Côte d'Ivoire,Female,15-24,6.0
Greece,Côte d'Ivoire,Female,25-64,44.0
Greece,Côte d'Ivoire,Male,15-24,18.0
Greece,Côte d'Ivoire,Male,25-64,93.0
Greece,Cameroon,Female,15-24,42.0
Greece,Cameroon,Female,25-64,465.0
Greece,Cameroon,Female,65+,47.0
Greece,Cameroon,Male,15-24,59.0
Greece,Cameroon,Male,25-64,479.0
Greece,Cameroon,Male,65+,25.0
Greece,Democratic Republic of the Congo,Female,15-24,144.0
Greece,Democratic Republic of the Congo,Female,25-64,597.0
Greece,Democratic Republic of the Congo,Female,65+,127.0
Greece,Democratic Republic of the Congo,Male,15-24,192.0
Greece,Democratic Republic of the Congo,Male,25-64,596.0
Greece,Democratic Republic of the Congo,Male,65+,67.0
Greece,Colombia,Female,15-24,3.0
Greece,Colombia,Female,25-64,292.0
Greece,Colombia,Female,65+,92.0
Greece,Colombia,Male,15-24,11.0
Greece,Colombia,Male,25-64,77.0
Greece,Colombia,Male,65+,16.0
Greece,Czech Republic,Female,15-24,34.0
Greece,Czech Republic,Female,25-64,2046.0
Greece,Czech Republic,Female,65+,596.0
Greece,Czech Republic,Male,15-24,40.0
Greece,Czech Republic,Male,25-64,1094.0
Greece,Czech Republic,Male,65+,430.0
Greece,Slovakia,Female,15-24,22.0
Greece,Slovakia,Female,25-64,668.0
Greece,Slovakia,Female,65+,30.0
Greece,Slovakia,Male,15-24,12.0
Greece,Slovakia,Male,25-64,100.0
Greece,Slovakia,Male,65+,12.0
Greece,Cuba,Female,15-24,14.0
Greece,Cuba,Female,25-64,213.0
Greece,Cuba,Female,65+,35.0
Greece,Cuba,Male,15-24,23.0
Greece,Cuba,Male,25-64,137.0
Greece,Cuba,Male,65+,14.0
Greece,Cambodia,Male,25-64,3.0
Greece,Canada,Female,15-24,92.0
Greece,Canada,Female,25-64,6326.0
Greece,Canada,Female,65+,261.0
Greece,Canada,Male,15-24,102.0
Greece,Canada,Male,25-64,5021.0
Greece,Canada,Male,65+,96.0
Greece,China,Female,15-24,208.0
Greece,China,Female,25-64,2576.0
Greece,China,Female,65+,91.0
Greece,China,Male,15-24,246.0
Greece,China,Male,25-64,2397.0
Greece,China,Male,65+,84.0
Greece,Germany,Female,15-24,2748.0
Greece,Germany,Female,25-64,45541.0
Greece,Germany,Female,65+,3058.0
Greece,Germany,Male,15-24,2753.0
Greece,Germany,Male,25-64,38994.0
Greece,Germany,Male,65+,1194.0
Greece,Dominican Republic,Female,15-24,11.0
Greece,Dominican Republic,Female,25-64,501.0
Greece,Dominican Republic,Female,65+,24.0
Greece,Dominican Republic,Male,15-24,17.0
Greece,Dominican Republic,Male,25-64,90.0
Greece,Dominican Republic,Male,65+,3.0
Greece,Algeria,Female,15-24,12.0
Greece,Algeria,Female,25-64,157.0
Greece,Algeria,Female,65+,32.0
Greece,Algeria,Male,15-24,105.0
Greece,Algeria,Male,25-64,657.0
Greece,Algeria,Male,65+,34.0
Greece,Ecuador,Female,25-64,54.0
Greece,Ecuador,Female,65+,13.0
Greece,Ecuador,Male,15-24,3.0
Greece,Ecuador,Male,25-64,18.0
Greece,Ecuador,Male,65+,3.0
Greece,Eritrea,Female,15-24,12.0
Greece,Eritrea,Female,25-64,159.0
Greece,Eritrea,Female,65+,22.0
Greece,Eritrea,Male,15-24,16.0
Greece,Eritrea,Male,25-64,82.0
Greece,Eritrea,Male,65+,20.0
Greece,Ethiopia,Female,15-24,33.0
Greece,Ethiopia,Female,25-64,1158.0
Greece,Ethiopia,Female,65+,328.0
Greece,Ethiopia,Male,15-24,24.0
Greece,Ethiopia,Male,25-64,467.0
Greece,Ethiopia,Male,65+,185.0
Greece,Egypt,Female,15-24,321.0
Greece,Egypt,Female,25-64,3400.0
Greece,Egypt,Female,65+,6005.0
Greece,Egypt,Male,15-24,939.0
Greece,Egypt,Male,25-64,8782.0
Greece,Egypt,Male,65+,5016.0
Greece,Bosnia and Herzegovina,Female,15-24,9.0
Greece,Bosnia and Herzegovina,Female,25-64,279.0
Greece,Bosnia and Herzegovina,Female,65+,33.0
Greece,Bosnia and Herzegovina,Male,15-24,13.0
Greece,Bosnia and Herzegovina,Male,25-64,124.0
Greece,Bosnia and Herzegovina,Male,65+,14.0
Greece,Croatia,Female,15-24,3.0
Greece,Croatia,Female,25-64,243.0
Greece,Croatia,Female,65+,85.0
Greece,Croatia,Male,15-24,3.0
Greece,Croatia,Male,25-64,77.0
Greece,Croatia,Male,65+,25.0
Greece,North Macedonia,Female,15-24,28.0
Greece,North Macedonia,Female,25-64,980.0
Greece,North Macedonia,Female,65+,209.0
Greece,North Macedonia,Male,15-24,44.0
Greece,North Macedonia,Male,25-64,475.0
Greece,North Macedonia,Male,65+,183.0
Greece,Serbia,Female,15-24,100.0
Greece,Serbia,Female,25-64,2601.0
Greece,Serbia,Female,65+,284.0
Greece,Serbia,Male,15-24,67.0
Greece,Serbia,Male,25-64,1003.0
Greece,Serbia,Male,65+,152.0
Greece,Finland,Female,15-24,21.0
Greece,Finland,Female,25-64,438.0
Greece,Finland,Female,65+,181.0
Greece,Finland,Male,15-24,17.0
Greece,Finland,Male,25-64,131.0
Greece,Finland,Male,65+,14.0
Greece,France,Female,15-24,156.0
Greece,France,Female,25-64,2410.0
Greece,France,Female,65+,1147.0
Greece,France,Male,15-24,153.0
Greece,France,Male,25-64,1711.0
Greece,France,Male,65+,496.0
Greece,United Kingdom,Female,15-24,394.0
Greece,United Kingdom,Female,25-64,6203.0
Greece,United Kingdom,Female,65+,3181.0
Greece,United Kingdom,Male,15-24,443.0
Greece,United Kingdom,Male,25-64,3820.0
Greece,United Kingdom,Male,65+,2285.0
Greece,Ghana,Female,15-24,10.0
Greece,Ghana,Female,25-64,207.0
Greece,Ghana,Female,65+,7.0
Greece,Ghana,Male,15-24,74.0
Greece,Ghana,Male,25-64,499.0
Greece,Ghana,Male,65+,27.0
Greece,Guatemala,Female,25-64,21.0
Greece,Guatemala,Female,65+,11.0
Greece,Guyana,Female,25-64,6.0
Greece,Guyana,Female,65+,11.0
Greece,Guyana,Male,25-64,8.0
Greece,Greece,Female,15-24,475638.0
Greece,Greece,Female,25-64,2367319.0
Greece,Greece,Female,65+,1246700.0
Greece,Greece,Male,15-24,501852.0
Greece,Greece,Male,25-64,2362492.0
Greece,Greece,Male,65+,999959.0
Greece,Honduras,Female,25-64,43.0
Greece,Honduras,Female,65+,14.0
Greece,Honduras,Male,15-24,3.0
Greece,Honduras,Male,25-64,17.0
Greece,Haiti,Female,25-64,6.0
Greece,Haiti,Male,25-64,20.0
Greece,Haiti,Male,65+,3.0
Greece,Hungary,Female,15-24,18.0
Greece,Hungary,Female,25-64,869.0
Greece,Hungary,Female,65+,246.0
Greece,Hungary,Male,15-24,20.0
Greece,Hungary,Male,25-64,320.0
Greece,Hungary,Male,65+,187.0
Greece,Israel,Female,15-24,23.0
Greece,Israel,Female,25-64,231.0
Greece,Israel,Female,65+,116.0
Greece,Israel,Male,15-24,26.0
Greece,Israel,Male,25-64,275.0
Greece,Israel,Male,65+,101.0
Greece,India,Female,15-24,307.0
Greece,India,Female,25-64,2322.0
Greece,India,Female,65+,104.0
Greece,India,Male,15-24,931.0
Greece,India,Male,25-64,7056.0
Greece,India,Male,65+,151.0
Greece,Indonesia,Female,15-24,15.0
Greece,Indonesia,Female,25-64,416.0
Greece,Indonesia,Female,65+,32.0
Greece,Indonesia,Male,15-24,11.0
Greece,Indonesia,Male,25-64,96.0
Greece,Indonesia,Male,65+,12.0
Greece,Iran,Female,15-24,158.0
Greece,Iran,Female,25-64,822.0
Greece,Iran,Female,65+,100.0
Greece,Iran,Male,15-24,290.0
Greece,Iran,Male,25-64,1721.0
Greece,Iran,Male,65+,120.0
Greece,Iraq,Female,15-24,263.0
Greece,Iraq,Female,25-64,859.0
Greece,Iraq,Female,65+,68.0
Greece,Iraq,Male,15-24,601.0
Greece,Iraq,Male,25-64,2126.0
Greece,Iraq,Male,65+,85.0
Greece,Ireland,Female,15-24,15.0
Greece,Ireland,Female,25-64,252.0
Greece,Ireland,Female,65+,124.0
Greece,Ireland,Male,15-24,18.0
Greece,Ireland,Male,25-64,129.0
Greece,Ireland,Male,65+,61.0
Greece,Italy,Female,15-24,206.0
Greece,Italy,Female,25-64,2362.0
Greece,Italy,Female,65+,1273.0
Greece,Italy,Male,15-24,156.0
Greece,Italy,Male,25-64,2197.0
Greece,Italy,Male,65+,648.0
Greece,Jamaica,Female,65+,3.0
Greece,Jamaica,Male,65+,3.0
Greece,Japan,Female,15-24,7.0
Greece,Japan,Female,25-64,200.0
Greece,Japan,Female,65+,151.0
Greece,Japan,Male,15-24,8.0
Greece,Japan,Male,25-64,71.0
Greece,Japan,Male,65+,3.0
Greece,Kenya,Female,15-24,17.0
Greece,Kenya,Female,25-64,248.0
Greece,Kenya,Female,65+,22.0
Greece,Kenya,Male,15-24,15.0
Greece,Kenya,Male,25-64,152.0
Greece,Kenya,Male,65+,19.0
Greece,North Korea,Female,15-24,6.0
Greece,North Korea,Female,25-64,132.0
Greece,North Korea,Female,65+,37.0
Greece,North Korea,Male,15-24,5.0
Greece,North Korea,Male,25-64,67.0
Greece,North Korea,Male,65+,12.0
Greece,Laos,Female,65+,3.0
Greece,Lebanon,Female,15-24,56.0
Greece,Lebanon,Female,25-64,678.0
Greece,Lebanon,Female,65+,241.0
Greece,Lebanon,Male,15-24,63.0
Greece,Lebanon,Male,25-64,974.0
Greece,Lebanon,Male,65+,274.0
Greece,Morocco,Female,15-24,32.0
Greece,Morocco,Female,25-64,578.0
Greece,Morocco,Female,65+,110.0
Greece,Morocco,Male,15-24,78.0
Greece,Morocco,Male,25-64,846.0
Greece,Morocco,Male,65+,61.0
Greece,Malaysia,Female,25-64,34.0
Greece,Malaysia,Female,65+,15.0
Greece,Malaysia,Male,25-64,26.0
Greece,Malaysia,Male,65+,6.0
Greece,Mexico,Female,15-24,13.0
Greece,Mexico,Female,25-64,249.0
Greece,Mexico,Female,65+,73.0
Greece,Mexico,Male,15-24,4.0
Greece,Mexico,Male,25-64,84.0
Greece,Mexico,Male,65+,3.0
Greece,Myanmar,Female,25-64,6.0
Greece,Myanmar,Male,15-24,9.0
Greece,Myanmar,Male,25-64,77.0
Greece,Nigeria,Female,15-24,44.0
Greece,Nigeria,Female,25-64,993.0
Greece,Nigeria,Female,65+,35.0
Greece,Nigeria,Male,15-24,76.0
Greece,Nigeria,Male,25-64,1742.0
Greece,Nigeria,Male,65+,50.0
Greece,Nicaragua,Female,15-24,3.0
Greece,Nicaragua,Female,25-64,20.0
Greece,Nicaragua,Female,65+,3.0
Greece,Nicaragua,Male,25-64,20.0
Greece,Nicaragua,Male,65+,3.0
Greece,Nepal,Female,15-24,12.0
Greece,Nepal,Female,25-64,77.0
Greece,Nepal,Female,65+,3.0
Greece,Nepal,Male,15-24,15.0
Greece,Nepal,Male,25-64,142.0
Greece,Nepal,Male,65+,3.0
Greece,Netherlands,Female,15-24,115.0
Greece,Netherlands,Female,25-64,1467.0
Greece,Netherlands,Female,65+,532.0
Greece,Netherlands,Male,15-24,121.0
Greece,Netherlands,Male,25-64,771.0
Greece,Netherlands,Male,65+,265.0
Greece,New Zealand,Female,25-64,236.0
Greece,New Zealand,Female,65+,53.0
Greece,New Zealand,Male,15-24,3.0
Greece,New Zealand,Male,25-64,164.0
Greece,New Zealand,Male,65+,23.0
Greece,Other,Female,15-24,2734.0
Greece,Other,Female,25-64,27413.0
Greece,Other,Female,65+,9191.0
Greece,Other,Male,15-24,3316.0
Greece,Other,Male,25-64,22312.0
Greece,Other,Male,65+,6851.0
Greece,Peru,Female,15-24,3.0
Greece,Peru,Female,25-64,173.0
Greece,Peru,Female,65+,50.0
Greece,Peru,Male,15-24,3.0
Greece,Peru,Male,25-64,61.0
Greece,Peru,Male,65+,9.0
Greece,Pakistan,Female,15-24,246.0
Greece,Pakistan,Female,25-64,993.0
Greece,Pakistan,Female,65+,41.0
Greece,Pakistan,Male,15-24,6427.0
Greece,Pakistan,Male,25-64,25996.0
Greece,Pakistan,Male,65+,358.0
Greece,Philippines,Female,15-24,125.0
Greece,Philippines,Female,25-64,6070.0
Greece,Philippines,Female,65+,664.0
Greece,Philippines,Male,15-24,134.0
Greece,Philippines,Male,25-64,2050.0
Greece,Philippines,Male,65+,118.0
Greece,Poland,Female,15-24,190.0
Greece,Poland,Female,25-64,6566.0
Greece,Poland,Female,65+,1151.0
Greece,Poland,Male,15-24,154.0
Greece,Poland,Male,25-64,2566.0
Greece,Poland,Male,65+,670.0
Greece,Portugal,Female,15-24,4.0
Greece,Portugal,Female,25-64,156.0
Greece,Portugal,Female,65+,61.0
Greece,Portugal,Male,15-24,11.0
Greece,Portugal,Male,25-64,122.0
Greece,Portugal,Male,65+,16.0
Greece,Romania,Female,15-24,887.0
Greece,Romania,Female,25-64,16166.0
Greece,Romania,Female,65+,1354.0
Greece,Romania,Male,15-24,804.0
Greece,Romania,Male,25-64,7659.0
Greece,Romania,Male,65+,731.0
Greece,Senegal,Female,15-24,6.0
Greece,Senegal,Female,25-64,66.0
Greece,Senegal,Female,65+,6.0
Greece,Senegal,Male,15-24,25.0
Greece,Senegal,Male,25-64,459.0
Greece,El Salvador,Female,25-64,57.0
Greece,El Salvador,Female,65+,14.0
Greece,El Salvador,Male,25-64,18.0
Greece,El Salvador,Male,65+,3.0
Greece,Somalia,Female,15-24,225.0
Greece,Somalia,Female,25-64,249.0
Greece,Somalia,Female,65+,9.0
Greece,Somalia,Male,15-24,508.0
Greece,Somalia,Male,25-64,351.0
Greece,Somalia,Male,65+,3.0
Greece,South Africa,Female,15-24,53.0
Greece,South Africa,Female,25-64,2357.0
