city,latitude,longitude,country,population
Ramsey,45.2617,-93.4494,United States,27774
Bernards,40.6761,-74.5677,United States,27768
Chaska,44.8164,-93.6091,United States,27764
Williamsport,41.2399,-77.037,United States,27755
Immokalee,26.4253,-81.4251,United States,27753
Ocean,40.252,-74.0392,United States,27733
Dodge City,37.7611,-100.0182,United States,27721
North Kingstown,41.5687,-71.4629,United States,27719
Clinton,32.354,-90.3403,United States,27668
New Windsor,41.4742,-74.1089,United States,27667
Huntley,42.1599,-88.433,United States,27652
Mount Pleasant,42.7129,-87.8876,United States,27640
Tysons,38.9215,-77.2273,United States,27617
Reisterstown,39.455,-76.814,United States,27616
Prior Lake,44.7246,-93.4419,United States,27608
New London,41.3502,-72.1022,United States,27596
Madison,32.4738,-90.13,United States,27595
Swatara,40.2463,-76.8031,United States,27587
Homewood,33.4619,-86.809,United States,27557
Fortuna Foothills,32.6616,-114.3974,United States,27552
Marion,40.5497,-85.6604,United States,27528
Millville,39.3903,-75.0561,United States,27523
Marshalltown,42.0343,-92.9068,United States,27511
McHenry,42.3387,-88.2932,United States,27493
Lemon Grove,32.7331,-117.0344,United States,27482
Crestview,30.7477,-86.5785,United States,27427
Mililani Town,21.4465,-158.0147,United States,27423
Chicago Heights,41.51,-87.6345,United States,27366
Kent,41.149,-81.361,United States,27336
Green,40.9483,-81.4757,United States,27333
Alvin,29.3872,-95.2938,United States,27325
Balch Springs,32.7194,-96.6151,United States,27322
Neenah,44.1669,-88.4767,United States,27309
Deer Park,40.7623,-73.3218,United States,27304
Ilchester,39.2187,-76.7683,United States,27300
Mason City,43.1487,-93.1997,United States,27271
Citrus Park,28.073,-82.5628,United States,27260
Pearl,32.273,-90.0918,United States,27255
New Lenox,41.5095,-87.9703,United States,27242
Kahului,20.8715,-156.4603,United States,27233
Fremont,41.4395,-96.4873,United States,27230
Holbrook,40.7944,-73.07,United States,27220
Garden City,42.3244,-83.3412,United States,27203
Oak Forest,41.6054,-87.7527,United States,27199
Ewa Gentry,21.3344,-158.0262,United States,27198
West Islip,40.7041,-73.2954,United States,27192
Merrimack,42.8547,-71.5188,United States,27187
Kernersville,36.1065,-80.0842,United States,27177
West Linn,45.367,-122.6399,United States,27167
Lindenhurst,40.6858,-73.371,United States,27139
Thomasville,35.8813,-80.0807,United States,27130
Asheboro,35.7158,-79.8127,United States,27117
Lochearn,39.3461,-76.7307,United States,27078
Wakefield,42.5035,-71.0656,United States,27054
Benicia,38.0725,-122.1526,United States,27040
Springettsbury,39.9907,-76.6736,United States,27036
Leisure City,25.4935,-80.4363,United States,27033
Plum,40.5024,-79.7495,United States,27032
Granite City,38.7296,-90.1268,United States,27026
Wooster,40.8172,-81.9336,United States,27021
Belmont,42.396,-71.1795,United States,26997
Gladstone,39.2134,-94.5592,United States,26964
Lemoore,36.2949,-119.7983,United States,26955
Moon,40.5081,-80.2074,United States,26938
Pemberton,39.9562,-74.6,United States,26926
Wheeling,40.0752,-80.6951,United States,26900
Bridgeton,39.4286,-75.2281,United States,26895
Union City,33.5942,-84.5629,United States,26869
Paducah,37.0711,-88.644,United States,26869
Shoreview,45.0842,-93.1358,United States,26846
Clayton,35.659,-78.4498,United States,26837
Temple Terrace,28.0436,-82.3773,United States,26818
Ives Estates,25.9632,-80.183,United States,26814
West Melbourne,28.0694,-80.6736,United States,26762
Vernon Hills,42.234,-87.9608,United States,26750
Upper Dublin,40.1502,-75.1813,United States,26736
Palm Springs,26.6348,-80.0969,United States,26692
Auburn,42.9338,-76.5685,United States,26674
South Portland,43.631,-70.2895,United States,26656
Horn Lake,34.9512,-90.0501,United States,26652
Sun City West,33.6695,-112.3573,United States,26639
Edwardsville,38.7922,-89.9874,United States,26622
Carrollton,33.5818,-85.0838,United States,26622
Plainview,40.7832,-73.4732,United States,26620
South Pasadena,34.1103,-118.1573,United States,26583
Paramus,40.9455,-74.0712,United States,26582
Susquehanna,40.3111,-76.8699,United States,26581
Superior,46.6941,-92.0823,United States,26562
Sanger,36.699,-119.5575,United States,26553
Horsham,40.1993,-75.1665,United States,26551
Cabot,34.9766,-92.0274,United States,26543
Mint Hill,35.1783,-80.6528,United States,26537
Eureka,40.7943,-124.1564,United States,26519
Brawley,32.9783,-115.5287,United States,26509
Shirley,40.7936,-72.8748,United States,26498
Troy,40.0437,-84.2186,United States,26494
Elmira,42.0938,-76.8097,United States,26494
Upper Macungie,40.5694,-75.6244,United States,26483
Randolph,40.8434,-74.5819,United States,26451
Wall,40.1674,-74.0974,United States,26450
Apollo Beach,27.7618,-82.4003,United States,26444
Owatonna,44.0912,-93.2312,United States,26400
Camas,45.6005,-122.4304,United States,26387
East Chicago,41.6469,-87.4545,United States,26363
Batavia,41.8479,-88.3109,United States,26355
Windsor,38.5422,-122.8089,United States,26320
Wasco,35.5938,-119.3671,United States,26317
Walpole,42.1464,-71.2555,United States,26317
South Salt Lake,40.7057,-111.8986,United States,26315
East Hempfield,40.0825,-76.3831,United States,26287
Wright,30.4445,-86.6419,United States,26272
Pooler,32.1043,-81.2569,United States,26264
Woodburn,45.1472,-122.8603,United States,26222
Athens,34.7843,-86.9503,United States,26179
Burlington,42.5022,-71.2027,United States,26169
Forest Grove,45.5243,-123.1097,United States,26160
Imperial Beach,32.5693,-117.118,United States,26157
Austin,43.6721,-92.9784,United States,26156
Lockport,41.5906,-88.0293,United States,26119
Terrytown,29.9014,-90.0279,United States,26105
Medina,41.1358,-81.8695,United States,26092
Woodstock,42.3096,-88.4353,United States,26084
Winona,44.0505,-91.6684,United States,26083
Northdale,28.1058,-82.5263,United States,26079
Key West,24.5642,-81.7775,United States,26078
Franklin,39.4948,-86.0544,United States,26073
Keystone,28.1312,-82.5999,United States,26059
Ridgewood,40.9821,-74.1127,United States,26043
Hercules,38.0064,-122.2564,United States,26041
Fort Mill,35.0061,-80.9389,United States,26022
Cave Spring,37.2254,-80.0072,United States,26013
De Witt,43.0501,-76.071,United States,25993
Rosemount,44.7466,-93.0661,United States,25993
Wilsonville,45.3109,-122.7702,United States,25992
Upper Moreland,40.1572,-75.1021,United States,25991
Fairland,39.0803,-76.9527,United States,25987
Londonderry,42.8796,-71.3873,United States,25986
Lodi,40.8784,-74.0814,United States,25969
Palm City,27.1735,-80.2862,United States,25957
Big Spring,32.2389,-101.4799,United States,25949
Columbine,39.5879,-105.0694,United States,25940
Elk River,45.3314,-93.567,United States,25936
Grandview,38.8802,-94.5227,United States,25921
Bessemer,33.3712,-86.9728,United States,25890
Norfolk,42.0324,-97.4217,United States,25883
Colleyville,32.8913,-97.1486,United States,25876
Jenks,35.9981,-95.9736,United States,25872
El Cerrito,37.9196,-122.3025,United States,25869
Chanhassen,44.8546,-93.5621,United States,25868
Montgomery,40.2411,-75.2318,United States,25861
Suitland,38.8492,-76.9225,United States,25839
Inkster,42.2935,-83.3148,United States,25839
Fort Washington,38.7339,-77.0069,United States,25825
Marysville,40.2279,-83.3595,United States,25806
Le Ray,44.0771,-75.7975,United States,25790
Rockville Centre,40.6643,-73.6383,United States,25784
Florence,33.059,-111.4209,United States,25783
Marshfield,42.114,-70.7151,United States,25782
Halfmoon,42.864,-73.7275,United States,25755
Palm River-Clair Mel,27.9239,-82.3791,United States,25729
Oxford,34.3627,-89.5336,United States,25713
Lower Providence,40.1485,-75.4266,United States,25711
Venice,27.1184,-82.4137,United States,25710
Pace,30.6188,-87.1667,United States,25657
West Chicago,41.896,-88.2253,United States,25632
Trussville,33.6405,-86.5815,United States,25621
Tumwater,46.9891,-122.9175,United States,25617
Moscow,46.7308,-116.9986,United States,25616
Warrington,40.2489,-75.158,United States,25597
Staunton,38.1593,-79.0611,United States,25581
Derby,37.5571,-97.2551,United States,25551
Stevens Point,44.5241,-89.5507,United States,25549
Okemos,42.7057,-84.4135,United States,25549
Cliffside Park,40.8222,-73.9879,United States,25546
Rockaway,40.9602,-74.4988,United States,25539
Xenia,39.6829,-83.9413,United States,25499
Fort Hood,31.1357,-97.7834,United States,25476
Kalispell,48.2153,-114.3274,United States,25473
South Bradenton,27.4612,-82.5822,United States,25471
Mahwah,41.0816,-74.1856,United States,25471
Mercer Island,47.5661,-122.232,United States,25464
Exeter,40.3139,-75.834,United States,25462
Silver Springs Shores,29.1126,-82.0149,United States,25453
West Whittier-Los Nietos,33.9759,-118.0689,United States,25442
Reading,42.5351,-71.1056,United States,25415
Peekskill,41.2884,-73.9227,United States,25401
Belvidere,42.2543,-88.8649,United States,25389
Hudson,42.7639,-71.4072,United States,25385
Maplewood,40.733,-74.2712,United States,25384
Newberg,45.3075,-122.9601,United States,25379
Holt,42.6416,-84.5308,United States,25374
De Pere,44.4308,-88.0785,United States,25373
Salem,37.2864,-80.0555,United States,25372
Ottumwa,41.0195,-92.4186,United States,25359
Tarpon Springs,28.1493,-82.7623,United States,25355
Galt,38.2698,-121.3004,United States,25350
Hazelwood,38.7931,-90.3899,United States,25345
Norco,33.9252,-117.5498,United States,25328
Lafayette,37.8919,-122.1189,United States,25310
Mill Creek East,47.8361,-122.1877,United States,25302
Caledonia,42.7986,-87.8762,United States,25277
Forney,32.744,-96.4529,United States,25269
Camillus,43.0539,-76.3056,United States,25269
Sebastian,27.7822,-80.4819,United States,25266
Kingsville,27.5094,-97.861,United States,25265
Elkridge,39.1941,-76.7428,United States,25251
Reedley,36.5988,-119.4471,United States,25248
Barstow,34.8661,-117.0471,United States,25235
Avon Lake,41.4944,-82.0159,United States,25220
Allendale,42.9845,-85.9499,United States,25206
University Park,32.8506,-96.7937,United States,25179
Fish Hawk,27.8511,-82.2164,United States,25179
Melrose Park,41.903,-87.8636,United States,25177
Walker,42.9853,-85.7446,United States,25175
Barberton,41.0095,-81.6037,United States,25167
Carteret,40.5849,-74.2284,United States,25161
Moses Lake,47.1279,-119.2759,United States,25155
Dedham,42.2467,-71.1777,United States,25150
Brandon,32.2778,-89.9896,United States,25142
North Tustin,33.7636,-117.7947,United States,25131
Conway,33.8401,-79.0431,United States,25121
Edgewood,39.419,-76.2964,United States,25116
Dickinson,46.8918,-102.7925,United States,25116
Corsicana,32.0824,-96.4665,United States,25107
Mequon,43.2352,-87.9839,United States,25102
Hastings,40.5961,-98.39,United States,25098
Newport,41.4801,-71.3203,United States,25087
Muskego,42.886,-88.1291,United States,25073
Romulus,42.2237,-83.366,United States,25055
Seal Beach,33.7542,-118.0714,United States,25046
Waukee,41.5985,-93.8869,United States,25045
Easton,42.0362,-71.1103,United States,25021
Yarmouth,41.6756,-70.2242,United States,25017
Maywood,33.9886,-118.1877,United States,25009
Norton Shores,43.1621,-86.2519,United States,24984
Sandusky,41.4468,-82.7024,United States,24964
Sugar Hill,34.108,-84.0558,United States,24947
Springfield,39.9281,-75.3362,United States,24943
Morton Grove,42.0423,-87.789,United States,24910
Westchase,28.0597,-82.611,United States,24891
Loma Linda,34.045,-117.2498,United States,24883
Denison,33.7672,-96.5808,United States,24872
Watertown,43.9734,-75.9094,United States,24859
Wyandotte,42.2113,-83.1558,United States,24857
Perrysburg,41.5377,-83.6413,United States,24855
Fort Dodge,42.5098,-94.1751,United States,24850
Kuna,43.488,-116.3933,United States,24845
Arnold,39.0437,-76.4974,United States,24825
Carolina Forest,33.7651,-78.913,United States,24823
Avon,41.4485,-82.0187,United States,24822
Riverbank,37.726,-120.9433,United States,24803
Derry,40.2709,-76.6561,United States,24802
West Milford,41.106,-74.3914,United States,24797
Bailey's Crossroads,38.8477,-77.1305,United States,24785
Ardmore,34.1949,-97.1256,United States,24784
Soledad,36.4432,-121.3426,United States,24781
Zanesville,39.9565,-82.0132,United States,24772
San Benito,26.1298,-97.644,United States,24766
Frederickson,47.0916,-122.3603,United States,24741
Scotch Plains,40.6332,-74.3739,United States,24740
Medford,40.822,-72.9859,United States,24738
Cloverleaf,29.7882,-95.1724,United States,24735
Lutz,28.1396,-82.4467,United States,24721
Dinuba,36.5453,-119.3987,United States,24713
North Potomac,39.0955,-77.2373,United States,24692
Bainbridge Island,47.6439,-122.5434,United States,24681
Dix Hills,40.8033,-73.3375,United States,24652
Greenbelt,38.9953,-76.8885,United States,24646
Bayonet Point,28.3254,-82.6834,United States,24628
Ridgeland,32.4236,-90.1481,United States,24618
Coral Terrace,25.7464,-80.3049,United States,24597
Auburn Hills,42.6735,-83.2448,United States,24593
Selma,36.5715,-119.6143,United States,24576
Paris,33.6688,-95.546,United States,24574
Zion,42.4603,-87.8511,United States,24570
Clinton,41.8435,-90.2412,United States,24524
Westford,42.5864,-71.4401,United States,24524
Centerville,39.6339,-84.1449,United States,24510
Homer Glen,41.6043,-87.9497,United States,24507
Riverside,39.7835,-84.1219,United States,24482
Oak Ridge,28.4727,-81.4169,United States,24476
Leland,34.2042,-78.0279,United States,24473
Socastee,33.6871,-79.0086,United States,24464
Farmington,40.9845,-111.9065,United States,24463
Oak Harbor,48.2964,-122.6333,United States,24458
Herndon,38.9699,-77.3867,United States,24456
Ponca City,36.7235,-97.0677,United States,24441
Landover,38.9241,-76.8875,United States,24430
North Augusta,33.5214,-81.9547,United States,24425
King of Prussia,40.0963,-75.3821,United States,24423
Decatur,33.7711,-84.2963,United States,24421
Faribault,44.2996,-93.2789,United States,24418
North Laurel,39.1285,-76.8476,United States,24414
Bay Point,38.0329,-121.9615,United States,24407
Medford,39.8639,-74.8231,United States,24388
Happy Valley,45.4358,-122.5081,United States,24381
Port St. John,28.4757,-80.8104,United States,24366
Benbrook,32.6788,-97.4637,United States,24366
West Memphis,35.153,-90.1996,United States,24351
Kerrville,30.0398,-99.132,United States,24333
Ballenger Creek,39.3807,-77.4206,United States,24325
Ladera Ranch,33.5492,-117.6417,United States,24323
White Bear Lake,45.0656,-93.015,United States,24317
Barnegat,39.7668,-74.2776,United States,24295
Collinsville,38.677,-90.0063,United States,24294
Canton,42.175,-71.1264,United States,24293
Elmwood Park,41.9225,-87.8163,United States,24281
Starkville,33.4608,-88.8297,United States,24274
South Plainfield,40.5748,-74.4152,United States,24273
Westmont,41.7948,-87.9742,United States,24271
Wekiwa Springs,28.6984,-81.4251,United States,24270
Middleborough,41.8803,-70.8745,United States,24268
Palmetto Bay,25.6219,-80.3221,United States,24267
Somerset,40.5083,-74.501,United States,24246
Fairfax,38.8531,-77.2997,United States,24242
Belton,38.8192,-94.5335,United States,24241
North Lynnwood,47.8533,-122.2762,United States,24235
